房源名称,面积,租金,单平米租金
奥森旁边的别墅 可 位置好 5号线北苑路北站,175,22000,125.7142857
别墅 空房三居室 中楼层 适合 北苑路北站600米,175,22000,125.7142857
别墅 空房三居室 中楼层 适合 北苑路北站600米,175,22000,125.7142857
别墅 空房三居室 中楼层 适合 北苑路北站600米,175,22000,125.7142857
口北苑路北旁 平安嘉苑精装3居 家具家电档次高,125,10200,81.6
"13号线北苑站,华贸城三居,空房出租,国际城福熙大道世华泊郡",107,7500,70.09345794
"望春园,西北大两居,采光无遮挡,带阳台,家电齐全,拎包入住",99,7600,76.76767677
望春园 头次出租 带车位 明厨明卫 带阳台 提包入住 朝阳北苑,99,7500,75.75757576
"5号线立水桥,望春园精装两居,清友园茉藜园旭辉美立方北辰附近",106,7999,75.46226415
"13号线北苑站,国际城正规精装一居室带书房,华贸城润泽悦溪精装",62,5999,96.75806452
"13号线北苑站,华贸城精装三居,润泽公馆国际城世华泊郡附近",130,10500,80.76923077
来广营 北苑路北 北京青年城精装三改四 毕业热租 可同学合住,132,9800,74.24242424
13号线北苑 清友园精装两居 家电齐全 看房随时,89,7000,78.65168539
北苑 奥森公园 林奥嘉园精装一居室 看房随时,78,7000,89.74358974
北苑 美立方精装大开间 价格便宜 抓紧 错过就没有了,49,4900,100
北苑次方精装三居室 价格便宜 拎包住 看房随时,120,7700,64.16666667
"13号线北苑站,清友园精装主卧有阳台,茉藜园华贸城旭辉奥都",30,2600,86.66666667
"13朝阳北苑路北,赢秋苑精装主卧次卧,来北家园来春园广华居",20,2300,115
"5号线立水桥,紫绶园全南两居,清友园茉藜园华贸城望京附近急租",88,5999,68.17045455
北苑家园 茉藜园 精装2居 业主 7月初腾房,99,7500,75.75757576
"5号线立水桥南,华发颐园精装开间,旭辉奥都美立方明天一城",61,5400,88.52459016
"13号线北苑站,华贸城复式来广营望京西附近。国际城福熙大道",112,7000,62.5
"5号线北苑路北,佳兴园次卧,清友园茉藜园筑华年北卫新园附近",35,2500,71.42857143
南北通透 五居室 空房出租 纯板楼 人车分流,273,28000,102.5641026
奥森旁 5号线 东南三居 环境好 出行方便,125,14000,112
奥森旁 5号线 华创上品购物 出行方便,84,8500,101.1904762
奥森旁 5号线 南北二居 环境好 配套齐全 出行方便,101,10000,99.00990099
奥森旁 5号线 上品购物 北辰公园 出行方便,165,19000,115.1515152
楼下就是公园 5号线 上品购物 出行方便,235,32000,136.1702128
奥森旁 5号线 环境好 出行方便 配套齐全,103,10000,97.08737864
奥森旁 5号线 上元南北二居 环境好 出行方便,101,9800,97.02970297
奥森旁 近 下叠拼别墅 四居室 带花园 出行方便,310,35000,112.9032258
奥森旁 近 上品购物 拂林园 一层南北三居 出行方便,168,15000,89.28571429
奥森旁边 近 上品购物 拂林园二居 带车位 出行方便,102,9000,88.23529412
近 奥森旁 拂林园 南北三居 出行方便,150,15000,100
近奥森 临 出行方便 拂林园7居室 配套全 看房方便,170,15000,88.23529412
奥森旁 近 上品购物 拂林园二居 出行方便,125,9500,76
奥森旁 临 上品购物 拂林园 东南三居 出行方便,164,15000,91.46341463
"5号线北苑路北,筑华年精装三居,北辰媒体村美立方北卫新园附近",90,8500,94.44444444
奥森旁 5号线 东南三居 环境好 出行方便,125,14000,112
奥森旁 5号线 华创上品购物 出行方便,84,8500,101.1904762
奥森旁 5号线 南北二居 环境好 配套齐全 出行方便,101,10000,99.00990099
奥森旁 5号线 上品购物 北辰公园 出行方便,165,19000,115.1515152
"13号线北苑站,山水蓝维精装主卧,来春园赢秋苑广华居时代庄园",140,2500,17.85714286
楼下就是公园 5号线 上品购物 出行方便,235,32000,136.1702128
奥森旁 5号线 环境好 出行方便 配套齐全,103,10000,97.08737864
奥森旁 5号线 上元南北二居 环境好 出行方便,101,9800,97.02970297
奥森旁 近 下叠拼别墅 四居室 带花园 出行方便,310,35000,112.9032258
"13号线北苑站,山水蓝维精装主卧次卧,来春园赢秋苑广华居附近",30,3100,103.3333333
北苑家园茉藜园 精装一居 东南向 采光好,66,5700,86.36363636
"13号线北苑站,铁建国际城精装两居,华贸城清友园铁建广场附近",90,7999,88.87777778
上叠别墅带露台 带奥森公园 带5号线北苑路北站 适合,209,28000,133.9712919
"东南三居室,高楼层,视野无遮挡,家具家电齐全,可以随时入住",125,12500,100
万科 东南三居室 带飘窗带阳台 奥森 带家具家电,125,12500,100
南向一居室家电齐全,67,6000,89.55223881
"13号线北苑站,国际城精装主卧,华贸城清友园润泽悦溪来广营",20,2400,120
"13号线北苑站,润泽悦溪精装两居,国际城华贸城来广营望京附近",89,7999,89.87640449
"5号线立水桥南,望春园精装三居,莲葩园美立方旭辉奥都附近",130,8500,65.38461538
"北苑三号院 精装现房,随时入住,无中介",22,2600,118.1818182
"5号线立水桥南,绣菊园全南向两居室,清友园茉藜园易世天怡家园",86,5999,69.75581395
南北三居 居家装修 拎包住 安静不临街 带家具家电出租,145,15000,103.4482759
"13号线北苑站,国际城精装主卧,华贸城清友园润泽悦溪来广营",20,2400,120
"5号线立水桥南,美立方南向主卧有阳台,请友园茉藜园附近急租",22,2500,113.6363636
"北苑拂林园,精装大两居,南北通透,带车位,随时看房",127,11500,90.5511811
奥森旁 5号线 上品购物 楼下就是公园 出行方便,235,30000,127.6595745
"13号线北苑站,华贸城国际城附近,福熙大道世华泊郡国际城北辰",25,1999,79.96
奥森旁 5号线 上品购物 楼下就是公园 出行方便,235,30000,127.6595745
全阳面三居室 高楼层 采光好 纯板楼社区 人车分流 不临街,113,12500,110.619469
润泽公馆 3室 朝南 112.67平 12500元不临街,113,12500,110.619469
润泽公馆 3室 朝南 112.67平 12500元不临街,113,12500,110.619469
0押金可月付 全新家具家电 主卧朝南 新出初次出租 随时看,168,2230,13.27380952
媒体村天畅园 183户型 西南三居格局 业主翻新只为出租,183,17000,92.89617486
"5号线立水桥南,天怡家园精装主卧次卧,清友园茉藜园莲葩园旭辉",100,6500,65
"0押金月付,可同事合住,绣菊园南区两居室,清友园茉藜园附近",105,7200,68.57142857
北苑家园望春园精装三居室 临铁 交通便利 家电齐全 随时看房,138,9000,65.2173913
"5号线北苑路北,林奥嘉园精装次卧,奥森天然氧吧北辰上品拂林园",20,2500,125
零押金+月付 新街坊佳兴园 精装全南三居室 有钥匙 随时看房签约,128,10000,78.125
零押金+月份 北苑家园望春园 精装两居 有钥匙随时看房 签约,137,8300,60.58394161
零押金+月付 美立方精装修 两居室 有钥匙 随时看房 签约,60,6300,105
北苑路北 精装三居室房 有钥匙直接入住 随时看房签约,168,16800,100
中铁国际城 朝南2居 不临街 采光好 绿化好 家具家电齐全,79,8600,108.8607595
南北通透 3+1 带家具家电 拎包住 安静不临街 人车分流,131,14000,106.870229
北苑 万科星园 力迈国际 奥森公园 精装 含车位,125,14000,112
精装主卧 北苑家园 茉藜园精装修 拎包入住 有各种单间 随时,35,3050,87.14285714
"5号线立水桥南,美立方精装开间天居园天畅园旭辉奥都平安嘉苑",55,4500,81.81818182
"5号线立水桥南莲葩园精装两居,望春园旭辉美立方清友园茉藜园附",110,7500,68.18181818
城铁13号线 福熙大道华贸城 正规大两居 装修不错 国际城,105,9999,95.22857143
"清河水系溪流淙淙,世茂奥临花园温馨两居室,期待您的入住",175,18000,102.8571429
"家具家电,尊贵三居室体验。随时可看房,租后服务。",198,20000,101.010101
"世茂奥临花园,198㎡南北三居,精装全齐,镇实图片,方便看房",198,21000,106.0606061
"世茂奥临,豪华南北三居,荣尊堡,拂林园,万达大湖招商嘉铭珑原",198,21000,106.0606061
"0押金月付,茉藜园精装主卧次卧,清友园华贸城立水桥附近急租",137,2250,16.42335766
"天畅园 押一付一,拎包入住,朝南,阳光好",16,2300,143.75
"一次点击包您满意,租后服务租房无忧",128,14500,113.28125
"朝阳北苑世茂奥临花园,天然氧吧,舒适尊贵",118,14000,118.6440678
"绣菊园.南区 干净整洁,正规成熟,随时看房,无中介",16,1200,75
住宅区、望春园!南北2居!婚房首组+园林绿化+舒心安逸!,96,7200,75
"精装修装修,实拍室内图,3室2厅,极力推荐,随时看房",155,25000,161.2903226
"奥北家园 精装现房,格局方正,男女不限,随时入住",25,2299,91.96
"来北家园 押一付一,拎包入住,干净,交通方便",25,2599,103.96
天溪园临街四层房 可瑜伽 可美容 临街 随时看,126,7000,55.55555556
北苑 北苑家园 茉藜园 精装一室 家具齐全 看房方便,50,4500,90
新上房源 天溪园别墅区 小区 精装三室 家具齐全带车位,145,11000,75.86206897
北苑 旭辉奥都 努力在外打拼找个舒适环境 构造一个温馨家,43,4200,97.6744186
美立方 新上一居 房子虽小 该有的都有 拎包入住 视野风景房,70,4800,68.57142857
北苑 媒体村 林奥嘉园 精装三室 家具齐全 拎包入住 月付,70,6800,97.14285714
北苑 媒体村 天畅园 精装两室 家具齐全 急租 有钥匙,86,6700,77.90697674
旭辉奥都 莲葩园 望春园精装两居 家具齐全 拎包入住押0月付,103,8300,80.58252427
"13号线北苑站,来春园主卧,广华居来春园赢秋苑汽配城附近",30,2499,83.3
世茂奥临 精装朝南大两居 镇实图片 有车位 看房方便,120,13000,108.3333333
南北通透 居家装修 拎包住 带家具家电 人车分流 不临街,119,12000,100.8403361
"绣菊园.北区 押一付一,拎包入住,干净,交通方便",21,2650,126.1904762
世茂奥临花园 全南两居室 看房方便 高层观景 闹中取静,128,12900,100.78125
"0押金月付,绣菊园精装一居,望春园清友园茉藜园附近急租",67,5200,77.6119403
世茂奥临花园 3室 南北通透 173.08平 18000元,173,18000,104.0462428
"美立方小区 押一付一,拎包入住,家电齐全",18,2300,127.7777778
"5号线立水桥南,绣菊园精装三居,紫绶园莲葩园绣菊园望京附近",138,7800,56.52173913
"5号线立水桥南,绣菊园南区两居两卫,可同事合住可居家随时看房",105,6900,65.71428571
世茂奥临花园173㎡南北通透3居 精致装修 价格便宜方便看房,173,18000,104.0462428
奥森旁 5号线 上元南北二居 环境好 出行方便,101,9800,97.02970297
奥森旁 5号线 环境好 出行方便 配套齐全,103,10000,97.08737864
奥森旁 5号线 南北二居 环境好 配套齐全 出行方便,101,10000,99.00990099
奥森旁 近 下叠拼别墅 四居室 带花园 出行方便,310,35000,112.9032258
奥森旁 5号线 华创上品购物 出行方便,84,8500,101.1904762
楼下就是公园 5号线 上品购物 出行方便,235,32000,136.1702128
奥森旁 5号线 上品购物 楼下就是公园 出行方便,235,30000,127.6595745
奥森旁 5号线 上品购物 北辰公园 出行方便,165,19000,115.1515152
天溪园 别墅4室 上下两层 南北通透 可带车位 看房方便,180,22000,122.2222222
奥森北门 世茂奥临 全南二居 森林公园环绕 空气好,118,14000,118.6440678
南北通透 开发商带装修 奥森 两卧室朝南 家具家电齐全,198,22000,111.1111111
"北苑华贸城 干净整洁,正规成熟,随时看房,无中介",23,2500,108.6956522
奥森旁 5号线 西南三居 观景奥森 环境好 出行方便,148,18000,121.6216216
南北通透三居 带家具家电 奥森 人车分流 物业管理好,148,18000,121.6216216
"高层观景,全景奥林匹克森林公园,家具家电齐全,带车位!",148,18000,121.6216216
奥森旁 5号线 西南三居 观景奥森 环境好 出行方便,148,18000,121.6216216
"北苑家园 紫绶园精装南向大两居,出行便捷。小区周边商城齐全",80,6100,76.25
北苑紫绶园大两居 全装全配 出行便利 价格便宜随时看房,80,5800,72.5
"5号线立水桥南,绣菊园精装小两居,清友园茉藜园望京旭辉附近急",77,6100,79.22077922
"朝阳北苑华贸城精装二居室,,拎包入住,随时看房",53,8500,160.3773585
"大屯路东附近北苑6号院精装三居,可同事合租,",100,8000,80
北苑 绣菊园出租三改四 可同事朋友合住,110,8000,72.72727273
让梦飞起来就在这 北苑家园蕴实园 北苑家园蕴实园,98,7500,76.53061224
北苑绣菊园精装两居室 价格便宜 价格便宜 看房随时,87,6099,70.10344828
北苑家园绣菊园 正规2居 集中供暖 可以合住低于市场价,80,5900,73.75
奥森旁 5号线 上品购物 拂林园二居 出行方便,125,9500,76
奥森旁 近 上品购物 拂林园二居 出行方便,125,9500,76
北苑家园 茉藜园 天怡家园 旭辉奥都附近出租精装大主卧带独卫,28,2800,100
北苑 立水桥南地铁 天怡家园 绣菊园 茉藜园附近精装大次卧朝向好,20,2100,105
地铁5号线 立水桥南地铁 美立方 茉藜园 绣菊园 精装大单间朝向好,30,2350,78.33333333
北苑 筑华年 茉藜园 清友园 佳兴园精装朝南次卧出租,22,1999,90.86363636
北苑 筑华年 清友园 茉藜园小区出租精装朝南次卧室 家具齐全,22,1900,86.36363636
上元君庭 通透三居室 全部品牌家具家电 进口壁纸 物美价廉,159,16500,103.7735849
"13号线北苑站,润泽公馆真实两居,国际城花语城润泽悦溪附近",89,8999,101.1123596
"0押金房租月付 望春园 3室1厅精装主卧,首租 三家合住",20,2300,115
"5号线北苑路北,来北家园精装一居室,广华居来春园赢秋苑青年城",57,4500,78.94736842
"北苑路3号院 干净整洁,正规成熟,随时看房,无中介",18,2600,144.4444444
"5号线立水桥,旭辉奥都精装两居,华发颐园美立方明天一城附近",100,7299,72.99
奥森旁 5号线 万科星园 物业 环境好 出行方便,125,12500,100
世茂奥临花园173㎡南北通透3居 精致装修 价格便宜方便看房,173,18000,104.0462428
"世茂奥临,豪华南北三居,荣尊堡,拂林园,万达大湖招商嘉铭珑原",198,21000,106.0606061
世茂奥临 精装朝南大两居 镇实图片 有车位 看房方便,120,13000,108.3333333
奥森北门 世茂奥临 前排观景 南北四居 公园环绕 空气好,293,30000,102.3890785
世茂奥临花园 全南两居室 看房方便 高层观景 闹中取静,128,12900,100.78125
"世茂奥临花园,198㎡南北三居,精装全齐,镇实图片,方便看房",198,21000,106.0606061
天溪园 别墅4室 上下两层 南北通透 可带车位 看房方便,180,22000,122.2222222
上元君庭 通透三居室 全部品牌家具家电 进口壁纸 物美价廉,159,16500,103.7735849
"北苑拂林园,精装大两居,南北通透,带车位,随时看房",127,11500,90.5511811
源价林奥嘉园旁翠堤春晓 南北通透3居2套都有钥匙随时看,94,7200,76.59574468
华发颐园南北通透3室2厅地下车位人车分流小区环境好紧挨易世达,138,13000,94.20289855
北苑天乐园朝南精装修大三居朝南主卧 厅隔环境好,140,3000,21.42857143
北辰上品旁平安嘉苑三居业主 长期租近地铁人车分流地下车位,132,12000,90.90909091
望春园西南朝向精装两居 家具家电齐全欧式装修有车位随时可看,90,6900,76.66666667
奥森旁 公交 5号线 上品购物 配套齐全 出行方便,153,13500,88.23529412
南北三居室 空房出租 奥森公园 花园水系 不临街,173,18000,104.0462428
世茂奥临花园 3室 南北通透 173平 18000元,173,18000,104.0462428
奥森旁 公交 上品购物 配套齐全 出行方便,153,13500,88.23529412
世茂奥临花园 3室 南北通透 173平 18000元,173,18000,104.0462428
"13号线北苑站,紫绶园精装两居,清友园茉藜园莲葩园附近急租",86,6000,69.76744186
"花园+全智能房+豪华三居三卫花园洋房,鸟语花香,山水蓝维",210,22600,107.6190476
"大羊坊8号院 干净整洁,正规成熟,随时看房,无中介",20,2200,110
"13号线北苑站,花语城精装两居国际城福熙大道润泽悦溪同事合住",90,7800,86.66666667
"秀菊园 押一付一,拎包入住,家电齐全",20,2650,132.5
北苑绿色家园、天居园!豪华南北120平大两居+头回出租、月付,120,9900,82.5
业主在租 随时看房 环境好 拎包住,60,6500,108.3333333
北苑立水桥旭辉奥都60平大开间 采光好 铁近 0押月付,60,5400,90
北苑家园 平安嘉苑 豪华三居 业主首租 有钥匙 随时看拎包住,126,11800,93.65079365
天怡家园新上小区环境好,96,7500,78.125
"13号线北苑站,山水蓝维精装三居,时代庄园国际城望京华贸城",148,11999,81.07432432
"奥林匹克森林公园,交通便利,社区环境优美,可以随时入住",138,13000,94.20289855
"高层,视野好,看房比较方便,业主稳定出租",193,17000,88.08290155
北苑家园清友园两居室,102,7800,76.47058824
北苑家园清友园2居室,125,8500,68
北苑家园清友园三居室出租,121,9500,78.51239669
北苑2号院豪装俩居室 诚意出租 拎包入住,92,8000,86.95652174
"北苑家园苑 押一付一,拎包入住,家电齐全",16,2300,143.75
"13号线北苑站,山水蓝维两居,来春园时代庄园华贸城福熙大道",108,8399,77.76851852
世华泊郡 2室2厅,87,7500,86.20689655
"14号线来广营诚盈中心,0押金月付,赢秋苑精装开间青年城华彩",65,4900,75.38461538
三居室南北通透观景奥森视野好只要21000元,198,21000,106.0606061
北苑家园清友园精装三居出租,138,15000,108.6956522
北苑家园清友园两居室,101,7500,74.25742574
"13号线北苑站华贸城精装修南北通透温馨舒适三居室,家的感觉",99,7599,76.75757576
铁建国际城精装三居室出租,120,13000,108.3333333
"北苑1号院 押一付一,拎包入住,干净,交通方便",25,2800,112
北苑城铁13/50押金可月付,90,8199,91.1
北苑城铁13/50押金可月付可大开间,73,6000,82.19178082
"北苑城铁13/50押金可月付北苑福熙大道,新装修,看房方",167,12000,71.85628743
北苑城铁13/50押金可月付润泽悦溪豪华两居配套全,90,8999,99.98888889
朝阳北苑兰陵小区 115平米3室1厅2卫,115,1500,13.04347826
北苑 13号线 北京青年城 主卧独卫 配套齐全,30,3000,100
"地铁5号线 ,北苑家园物美 天怡家园正规主卧带卫生间",30,2500,83.33333333
北苑家园清友园精装石墙大厅隔 主卧独卫都有几个朋友合住的,25,2500,100
北苑家园 清友园次卧 业主装修 南北向 交通方便,22,2300,104.5454545
合租 清友园 干净整洁正规卧室 家具家电齐全 随时入住可月付,25,2350,94
清友园 主卧独卫 精装绣 有阳台 家具家电齐全,30,3500,116.6666667
北苑家园 望春园 主卧 次卧都有 零押金可月付 采光好,30,2400,80
佳兴园 各种单间 主卧 次卧厅隔都有 随时看房,18,2650,147.2222222
北京城建次方 华贸城精装 可朋友合住全0押金可月付,100,6450,64.5
北苑 万科星园 力迈国际 奥森公园 精装 含车位,12,14000,1166.666667
物业直租 望春园 华发颐园 旭辉奥都地下仓储 仓库 随时可用,12,700,58.33333333
物业出租 北苑旭辉奥都 地下仓储 仓库 不可,12,700,58.33333333
城铁北苑13号 华贸城 0押金房租月付南向飘窗 主卧 独卫,30,3100,103.3333333
零押金 房租月付 家电家具齐全 随时看房,25,3100,124
北苑家园 天乐园精装南向一居室可改二看房方便 近北苑路北站,90,7000,77.77777778
北苑家园 茉藜园 精装大卧室 看房方便 集中供暖 可月付,30,2800,93.33333333
"北苑媒体村 奥森公园北门,精装大卧室出租,看房方便,拎包入住",20,2700,135
物业出租 媒体村 美立方华发颐园旭辉奥都 仓库 仓储,15,1000,66.66666667
零押金 房租月付北苑华贸城 豪华 照片 随时可看房拎包住,106,6000,56.60377358
精装单间出租 可月付 月付 月付,20,2300,115
北苑立水桥 望春园三家合住 押0付一 家电齐全装修老好了,30,2800,93.33333333
精装单间出租 可月付 月付 月付,20,2300,115
千鹤家园汇欣汇园国际名人中安盛业大厦150平大开间,150,19000,126.6666667
精装大一居 北苑 媒体村 天畅园 奥森旁 临 拎包入住,90,7200,80
北苑 13号线 北京青年城 主卧独卫 配套齐全,30,3000,100
单间出租北苑家园望春园 卧室 看房方便 集中供暖 近5号线,30,2500,83.33333333
新北苑 润泽公馆全南三居 空调+地暖 欧式风 拎包可入住,13,12500,961.5384615
北苑 万科星园 力迈国际 奥森公园 精装 含车位,12,135000,11250
北苑路北站 北苑2号院 精装主卧 带阳台 采光好 面积,24,2100,87.5
"0押金可月付,赢秋苑精装主卧,赢秋苑广华居来春园来北家园附近",20,2230,111.5
