房源名称,面积,租金,单平米租金
押0付① 真实图片 龙跃苑四区 回龙观地铁站 精装修主卧随时看房,25,2400,96
回龙观东大街 精装次卧主卧带阳台 押0付1 无 随时入住,16,2000,125
云趣园一区 正规朝南大主卧 精装 八号线育知路 可月付 押零付一,20,2500,125
华府全南两居带小院家具家电齐全 万科精装修,81,7600,93.82716049
回龙观龙泽流星花园三区精装一居室450013号线随时看房,50,4500,90
单间 龙跃四 精装大主卧 配置齐全交通便利 看房随时,120,2800,23.33333333
霍营回龙观地铁 龙跃苑四区 精装修朝南大主卧 零押月付 拎包入住,20,2800,140
东亚上北 零押金月付 精装南向一居室 业主直租 看房随时,48,4000,83.33333333
朱辛庄新村 合租 主卧24平米室厅卫 性别不限,24,2190,91.25
七燕路一号院2室1厅1卫,88,5600,63.63636364
国风美唐精美朝南主卧 三家合租 看房方便,15,3300,220
整租+直租+可短租+精装+服务+近地铁+完善且免费的设施,4950,4950,1
云趣园二区一室0厅 一卫,15,1700,113.3333333
家具家电全齐 拎包即住 低楼层带电梯 新房装修出租 先到先得,18,1399,77.72222222
押0付1 公园悦府包物业取暖 正规卧室临8号线平西府站 拎包住,20,2400,120
龙跃苑东五区 精装大卧室 只此一套 拎包入住,15,1900,126.6666667
西三旗 地铁八号线十三号线 南店新村,20,3000,150
领秀慧谷 单间出租 区好房源 次卧带阳台 您有见过吗 随时可看,20,1800,90
东亚上北精装开间 高楼层视野好 房租可月付,41,4300,104.8780488
回龙观地铁 龙腾苑精装大卧室 看房随时,20,2800,140
龙跃苑东五区 精装大卧室 只此一套 拎包入住,15,1900,126.6666667
霍营地铁 龙跃苑东五区 精装大卧室 只此一套,125,2200,17.6
"国风美唐,阁楼带独立卫生间,只要2500元,包物业取暖,甩租",18,2500,138.8888889
零押金月付13号线回龙观精装大卧室随时可入住,15,2200,146.6666667
南向主卧独卫 可押零付一 情侣合租均可 随时看房 随时入住,24,3100,129.1666667
"合租北向次卧,无,出小区就进,1600看房约我。",17,1600,94.11764706
西三旗 地铁八号线十三号线 南店新村,20,3000,150
霍营地铁 龙跃苑东五区 精装大卧室 只此一套,125,2200,17.6
国风美唐精美朝南主卧 三家合租 看房方便,15,3300,220
龙跃苑东二区 单间出租 三居无 家电齐全,15,2200,146.6666667
霍营地铁 龙跃苑东五区 精装大卧室 只此一套,125,2200,17.6
回龙观地铁 龙腾苑精装大卧室 看房随时,20,2800,140
上地西二旗 融泽嘉园智学苑铭科苑回龙观新村软件园,13,1600,123.0769231
龙腾苑三区正规次卧室精装修可预约看房,18,2500,138.8888889
西三旗 南店新村 次卧出租 随时看房拎包入住,18,2500,138.8888889
龙腾苑五区三室二厅一卫,30,2700,90
回龙观地铁 龙腾苑精装大卧室 看房随时,20,2900,145
霍营地铁 龙跃苑东五区 精装大卧室 只此一套,125,2200,17.6
"整租、直租、可转租,精装,完善设施,新品家电,全新的生活",4950,4950,1
相寓4.0装修北向次卧 三户公用一个卫生间 可押零付一 随时看房,17,2200,129.4117647
三家合住 精装南向主卧 全齐 直接入住,25,2200,88
龙锦苑六区 三居无次卧室 回龙观东大街地铁站,15,2200,146.6666667
"国风美唐,阁楼带独立卫生间,只要2500元,包物业取暖,甩租",18,2500,138.8888889
"霍营回龙观龙跃苑东四区,距离地铁200米",18,2000,111.1111111
霍营地铁 龙跃苑东五区 精装大卧室 只此一套,125,2200,17.6
电梯房公园悦府 南向主卧带独立卫生间 押0付1 临8号线平西府站,30,3500,116.6666667
霍营8/13双线 国风美唐 精装大主卧 随时入住,25,3500,140
0押金月付 精装修正规一居室 电梯房随时看随时住,100,4000,40
霍营地铁 龙跃苑东五区 精装大卧室 只此一套,125,2200,17.6
回龙观 流星花园三区两居室 8号线平西府,100,6500,65
"地铁边,急租好房南向主卧独卫 可押零付一 情侣合租均可 随时看",24,3100,129.1666667
南北通透 好格局 地段 便宜急租,18,1399,77.72222222
龙腾苑五区三室二厅一卫,30,2700,90
龙跃苑三区 精装主卧独卫和次卧出租 霍营回龙观站 月付房租,28,3300,117.8571429
"东村家园正规卧室出租,看房方便",15,2300,153.3333333
"合租北店嘉园次卧出租,8号线,周边配套齐全。",18,1500,83.33333333
国风美唐精美朝南主卧 三家合租 看房方便,15,3300,220
龙跃苑三区 精装主卧独卫和次卧出租 霍营回龙观站月付房租零押金,28,3000,107.1428571
东亚上北精装开间 高楼层视野好 房租可月付,41,4300,104.8780488
回龙观地铁 龙腾苑六区同城街底商出租 看房随时,100,12500,125
回龙观地铁 龙腾苑精装大卧室 看房随时,20,2900,145
可免押金月付 回龙观站龙腾苑四区精装修大次卧 看房联系我,18,2100,116.6666667
霍营地铁 龙跃苑东五区 精装大卧室 只此一套,125,2200,17.6
回龙观地铁 龙腾苑精装大卧室 看房随时,20,2800,140
龙腾苑三区正规次卧室精装修可预约看房,18,2500,138.8888889
零押金月付13号线回龙观精装大卧室随时可入住,15,2200,146.6666667
领秀慧谷 单间出租 区好房源 次卧带阳台 您有见过吗 随时可看,20,1800,90
龙跃苑东五区 精装次卧和主卧独卫出租 月付房租,15,2000,133.3333333
白领社区 可短租 可月付 免费健身房影音室 智能门锁 家电齐全,15,4100,273.3333333
西三旗 南店新村 次卧出租 随时看房拎包入住,18,2500,138.8888889
"整租、直租、可转租,精装,完善设施,新品家电,全新的生活",4950,4950,1
龙跃苑东五区 精装大卧室 只此一套 拎包入住,15,1900,126.6666667
"回龙观地铁龙博苑一区主卧独卫出租,随时入住",30,3600,120
零押金月付13号线回龙观精装大卧室随时可入住,15,2200,146.6666667
和谐家园一区精装修次卧地铁8号线回龙观东大街站,15,2200,146.6666667
地铁8号线 龙锦苑东二区 精装卧室家电齐全 支付月付,20,2100,105
0押金月付 回龙观地铁 龙腾苑六区精装大卧室看房随时,20,2000,100
龙腾苑五区三室二厅一卫,30,2700,90
东亚上北精装开间 高楼层视野好 房租可月付,41,4300,104.8780488
"东村家园正规卧室出租,看房方便",15,2300,153.3333333
"合租北店嘉园次卧出租,8号线,周边配套齐全。",18,1500,83.33333333
领秀慧谷 单间出租 区好房源 次卧带阳台 您有见过吗 随时可看,20,1800,90
0押金月付 回龙观地铁 龙腾苑精装大卧室 出租 看房随时,20,2500,125
霍营地铁 龙跃苑东五区 精装大卧室 只此一套,125,2200,17.6
零押金月付13号线回龙观精装大卧室随时可入住,15,2200,146.6666667
"新品家电,免费的设施,贴心的服务,在冠寓等你来使用",4950,4950,1
零押金月付13号线回龙观精装大卧室随时可入住,15,2200,146.6666667
龙跃苑东五区 精装次卧和主卧出租 月付房租合租人少,15,2200,146.6666667
霍营回龙观龙跃苑东五区出门就是地铁,20,2200,110
南北通透 好格局 地段 便宜急租,18,1399,77.72222222
龙跃苑三区 精装主卧独卫和次卧出租 霍营回龙观站月付房租零押金,28,3000,107.1428571
国风美唐精美朝南主卧 三家合租 看房方便,15,3300,220
